Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
11,CE,1898,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-11-1898-12,event,"Spanish–American War: American troops enter the city of Mayagüez, Puerto Rico.",Spanish–American War,11 August 1898 CE,https://en.wikipedia.org/wiki/August_11,08-11,11 August 1898,Wikipedia — August 11,reported,military,United States,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
11,CE,1473,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Middle East,GHCD-AUG-11-1473-13,event,The Battle of Otlukbeli: Mehmed the Conqueror of the Ottoman Empire decisively defeats Uzun Hassan of Aq Qoyunlu.,The Battle of Otlukbeli,11 August 1473 CE,https://en.wikipedia.org/wiki/August_11,08-11,11 August 1473,Wikipedia — August 11,reported,military,Turkey,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
11,CE,490,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-11-490-14,event,"Battle of Adda: The Goths under Theodoric the Great and his ally Alaric II defeat the forces of Odoacer on the Adda River, near Milan.",Battle of Adda,11 August 490 CE,https://en.wikipedia.org/wiki/August_11,08-11,11 August 490,Wikipedia — August 11,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
11,CE,1969,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-11-1969-15,event,The Apollo 11 astronauts are released from a three-week quarantine following their liftoff from the Moon.,The Apollo 11 astronauts are released from a three-week quarantine following their liftoff from the Moon,11 August 1969 CE,https://en.wikipedia.org/wiki/August_11,08-11,11 August 1969,Wikipedia — August 11,reported,science and technology,United States,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,80
11,CE,1919,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-11-1919-16,event,Germany's Weimar Constitution is signed into law.,Germany's Weimar Constitution is signed into law,11 August 1919 CE,https://en.wikipedia.org/wiki/August_11,08-11,11 August 1919,Wikipedia — August 11,reported,political,Germany,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,80
11,CE,2003,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-11-2003-17,event,"NATO takes over command of the peacekeeping force in Afghanistan, marking its first major operation outside Europe in its 54-year-history.","NATO takes over command of the peacekeeping force in Afghanistan, marking its first major operation outside Europe in its 54-year-history",11 August 2003 CE,https://en.wikipedia.org/wiki/August_11,08-11,11 August 2003,Wikipedia — August 11,reported,political,United States,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,77
11,CE,1991,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-11-1991-18,event,"Nickelodeon's first line of "" Nicktoons"" (Doug, Rugrats and Ren & Stimpy) premiere on the channel.","Nickelodeon's first line of "" Nicktoons"" (Doug, Rugrats and Ren & Stimpy) premiere on the channel",11 August 1991 CE,https://en.wikipedia.org/wiki/August_11,08-11,11 August 1991,Wikipedia — August 11,reported,social history,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,77
11,CE,1934,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-11-1934-19,event,The first civilian prisoners arrive at the Federal prison on Alcatraz Island.,The first civilian prisoners arrive at the Federal prison on Alcatraz Island,11 August 1934 CE,https://en.wikipedia.org/wiki/August_11,08-11,11 August 1934,Wikipedia — August 11,reported,social history,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,77
11,CE,1929,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-11-1929-20,event,"Babe Ruth becomes the first baseball player to hit 500 home runs in his career with a home run at League Park in Cleveland, Ohio.","Babe Ruth becomes the first baseball player to hit 500 home runs in his career with a home run at League Park in Cleveland, Ohio",11 August 1929 CE,https://en.wikipedia.org/wiki/August_11,08-11,11 August 1929,Wikipedia — August 11,reported,social history,United States,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,77
12,CE,1976,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-12-1976-01,event,"Between 1,000 and 3,500 Palestinians are killed in the Tel al-Zaatar massacre, one of the bloodiest events of the Lebanese Civil War.","Between 1,000 and 3,500 Palestinians are killed in the Tel al-Zaatar massacre, one of the bloodiest events of the Lebanese Civil War",12 August 1976 CE,https://en.wikipedia.org/wiki/August_12,08-12,12 August 1976,Wikipedia — August 12,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
12,CE,1950,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-12-1950-02,event,Korean War: Bloody Gulch massacre: Seventy-five American POWs are massacred by the North Korean Army.,Korean War,12 August 1950 CE,https://en.wikipedia.org/wiki/August_12,08-12,12 August 1950,Wikipedia — August 12,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
12,CE,1944,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-12-1944-03,event,World War II: Waffen-SS troops massacre 560 people in Sant'Anna di Stazzema.,World War II,12 August 1944 CE,https://en.wikipedia.org/wiki/August_12,08-12,12 August 1944,Wikipedia — August 12,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
12,CE,1944,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-12-1944-04,event,"World War II: Nazi German troops end the week-long Wola massacre, during which at least 40,000 people are killed indiscriminately or in mass executions.",World War II,12 August 1944 CE,https://en.wikipedia.org/wiki/August_12,08-12,12 August 1944,Wikipedia — August 12,reported,military,Germany,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
12,CE,1944,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-12-1944-05,event,"World War II: Alençon is liberated by General Philippe Leclerc de Hauteclocque, becoming the first city in France to be liberated from the Nazis by French forces.",World War II,12 August 1944 CE,https://en.wikipedia.org/wiki/August_12,08-12,12 August 1944,Wikipedia — August 12,reported,military,France,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
12,CE,1914,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-12-1914-06,event,"World War I: The Battle of Halen a.k.a. Battle of the Silver Helmets, a clash between large Belgian and German cavalry formations at Halen, Belgium.",World War I,12 August 1914 CE,https://en.wikipedia.org/wiki/August_12,08-12,12 August 1914,Wikipedia — August 12,reported,military,Germany,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
12,CE,1765,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-12-1765-07,event,Treaty of Allahabad is signed. The Treaty marks the political and constitutional involvement and the beginning of Company rule in India.,Treaty of Allahabad is signed,12 August 1765 CE,https://en.wikipedia.org/wiki/August_12,08-12,12 August 1765,Wikipedia — August 12,reported,political,India,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
12,CE,1499,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Middle East,GHCD-AUG-12-1499-08,event,First engagement of the Battle of Zonchio between Venetian and Ottoman fleets.,First engagement of the Battle of Zonchio between Venetian and Ottoman fleets,12 August 1499 CE,https://en.wikipedia.org/wiki/August_12,08-12,12 August 1499,Wikipedia — August 12,reported,military,Turkey,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
12,CE,1099,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-12-1099-09,event,First Crusade: Battle of Ascalon: Crusaders under the command of Godfrey of Bouillon defeat Fatimid forces led by Al-Afdal Shahanshah. This is considered the last engagement of the First Crusade.,First Crusade,12 August 1099 CE,https://en.wikipedia.org/wiki/August_12,08-12,12 August 1099,Wikipedia — August 12,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
