Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
11,CE,1775,June,,,GHCD-06-11-1775-06,conflict,"The American Revolutionary War's first naval engagement, the Battle of Machias, results in the capture of a small British naval vessel.","The American Revolutionary War's first naval engagement, the Battle of Machias, results in the capture of a small British naval vessel.","June 11, 1775 CE",https://en.wikipedia.org/wiki/June_11,1775-06-11,"1775– The American Revolutionary War's first naval engagement, the Battle of Machias, results in the capture of a small British naval vessel.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
11,CE,1775,June,,,GHCD-06-11-1775-07,historical event,"The Coronation of Louis XVI in Reims, the last coronation before the French Revolution.","The Coronation of Louis XVI in Reims, the last coronation before the French Revolution.","June 11, 1775 CE",https://en.wikipedia.org/wiki/June_11,1775-06-11,"1775– The Coronation of Louis XVI in Reims, the last coronation before the French Revolution.",Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
11,CE,1776,June,,,GHCD-06-11-1776-08,politics,"American Revolution: The Second Continental Congress appoints Thomas Jefferson, John Adams, Benjamin Franklin, Roger Sherman, and Robert R. Livingston to the Committee of Five to draft a declaration of independence.","American Revolution: The Second Continental Congress appoints Thomas Jefferson, John Adams, Benjamin Franklin, Roger Sherman, and Robert R","June 11, 1776 CE",https://en.wikipedia.org/wiki/June_11,1776-06-11,"1776– American Revolution: The Second Continental Congress appoints Thomas Jefferson, John Adams, Benjamin Franklin, Roger Sherman, and Robert R. Livingston to the Committee of Five to draft a declaration of independence.",Wikipedia,exact,politics and law,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
11,CE,1825,June,,,GHCD-06-11-1825-09,historical event,The first cornerstone is laid for Fort Hamilton in New York City.,The first cornerstone is laid for Fort Hamilton in New York City.,"June 11, 1825 CE",https://en.wikipedia.org/wiki/June_11,1825-06-11,1825– The first cornerstone is laid for Fort Hamilton in New York City.,Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
11,CE,1865,June,,South America,GHCD-06-11-1865-10,conflict,"The Naval Battle of the Riachuelo is fought on the rivulet Riachuelo (Argentina), between the Paraguayan Navy on one side and the Brazilian Navy on the other. The Brazilian victory was crucial for the later success of the Triple Alliance (Brazil, Uruguay, and Argentina) in the Paraguayan War.","The Naval Battle of the Riachuelo is fought on the rivulet Riachuelo (Argentina), between the Paraguayan Navy on one side and the Brazilian Navy on the other","June 11, 1865 CE",https://en.wikipedia.org/wiki/June_11,1865-06-11,"1865– The Naval Battle of the Riachuelo is fought on the rivulet Riachuelo (Argentina), between the Paraguayan Navy on one side and the Brazilian Navy on the other. The Brazilian victory was crucial for the later success of the Triple Alliance (Brazil, Uruguay, and Argentina) in the Paraguayan War.",Wikipedia,exact,military and conflict,Brazil,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
11,CE,1892,June,,Oceania,GHCD-06-11-1892-11,historical event,"The Limelight Department, one of the world's first film studios, is officially established in Melbourne, Australia.","The Limelight Department, one of the world's first film studios, is officially established in Melbourne, Australia.","June 11, 1892 CE",https://en.wikipedia.org/wiki/June_11,1892-06-11,"1892– The Limelight Department, one of the world's first film studios, is officially established in Melbourne, Australia.",Wikipedia,exact,general history,Australia,Gregorian,target met,regional,secondary reference,20,single-source verified,20,82
11,CE,1895,June,,,GHCD-06-11-1895-12,historical event,"Paris–Bordeaux–Paris, sometimes called the first automobile race in history or the ""first motor race"", takes place.","Paris–Bordeaux–Paris, sometimes called the first automobile race in history or the ""first motor race"", takes place.","June 11, 1895 CE",https://en.wikipedia.org/wiki/June_11,1895-06-11,"1895– Paris–Bordeaux–Paris, sometimes called the first automobile race in history or the ""first motor race"", takes place.",Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
11,CE,1898,June,,Asia,GHCD-06-11-1898-13,historical event,"The Hundred Days' Reform, a planned movement to reform social, political, and educational institutions in China, is started by the Guangxu Emperor, but is suspended by Empress Dowager Cixi after 104 days. (The failed reform led to the abolition of the Imperial examination in 1905.)","The Hundred Days' Reform, a planned movement to reform social, political, and educational institutions in China, is started by the Guangxu Emperor, but is suspended by Empress D...","June 11, 1898 CE",https://en.wikipedia.org/wiki/June_11,1898-06-11,"1898– The Hundred Days' Reform, a planned movement to reform social, political, and educational institutions in China, is started by the Guangxu Emperor, but is suspended by Empress Dowager Cixi after 104 days. (The failed reform led to the abolition of the Imperial examination in 1905.)",Wikipedia,exact,general history,China,Gregorian,target met,regional,secondary reference,20,single-source verified,20,82
11,CE,1903,June,,Europe,GHCD-06-11-1903-14,historical event,"A group of Serbian officers storms the royal palace and assassinates King Alexander I of Serbia and his wife, Queen Draga.","A group of Serbian officers storms the royal palace and assassinates King Alexander I of Serbia and his wife, Queen Draga.","June 11, 1903 CE",https://en.wikipedia.org/wiki/June_11,1903-06-11,"1903– A group of Serbian officers storms the royal palace and assassinates King Alexander I of Serbia and his wife, Queen Draga.",Wikipedia,exact,general history,Serbia,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
11,CE,1920,June,,,GHCD-06-11-1920-15,politics,"During the U.S. Republican National Convention in Chicago, U.S. Republican Party leaders gather in a room at the Blackstone Hotel to come to a consensus on their candidate for the U.S. presidential election, leading the Associated Press to coin the political phrase "" smoke-filled room"".",During the U.S,"June 11, 1920 CE",https://en.wikipedia.org/wiki/June_11,1920-06-11,"1920– During the U.S. Republican National Convention in Chicago, U.S. Republican Party leaders gather in a room at the Blackstone Hotel to come to a consensus on their candidate for the U.S. presidential election, leading the Associated Press to coin the political phrase "" smoke-filled room"".",Wikipedia,exact,politics and law,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
11,CE,1938,June,,,GHCD-06-11-1938-16,conflict,Second Sino-Japanese War: The Battle of Wuhan starts.,Second Sino-Japanese War: The Battle of Wuhan starts.,"June 11, 1938 CE",https://en.wikipedia.org/wiki/June_11,1938-06-11,1938– Second Sino-Japanese War: The Battle of Wuhan starts.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
11,CE,1940,June,,,GHCD-06-11-1940-17,conflict,World War II: The Siege of Malta begins with a series of Italian air raids.,World War II: The Siege of Malta begins with a series of Italian air raids.,"June 11, 1940 CE",https://en.wikipedia.org/wiki/June_11,1940-06-11,1940– World War II: The Siege of Malta begins with a series of Italian air raids.,Wikipedia,exact,military and conflict,,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
11,CE,1942,June,,North America,GHCD-06-11-1942-18,conflict,World War II: The United States agrees to send Lend-Lease aid to the Soviet Union.,World War II: The United States agrees to send Lend-Lease aid to the Soviet Union.,"June 11, 1942 CE",https://en.wikipedia.org/wiki/June_11,1942-06-11,1942– World War II: The United States agrees to send Lend-Lease aid to the Soviet Union.,Wikipedia,exact,military and conflict,United States,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
11,CE,1963,June,,,GHCD-06-11-1963-19,politics,"John F. Kennedy addresses Americans from the Oval Office proposing the Civil Rights Act of 1964, which would revolutionize American society by guaranteeing equal access to public facilities, ending segregation in education, and guaranteeing federal protection for voting rights.",John F,"June 11, 1963 CE",https://en.wikipedia.org/wiki/June_11,1963-06-11,"1963– John F. Kennedy addresses Americans from the Oval Office proposing the Civil Rights Act of 1964, which would revolutionize American society by guaranteeing equal access to public facilities, ending segregation in education, and guaranteeing federal protection for voting rights.",Wikipedia,exact,politics and law,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
11,CE,1964,June,,Europe,GHCD-06-11-1964-20,conflict,"World War II veteran Walter Seifert attacks an elementary school in Cologne, Germany, killing at least eight children and two teachers, and seriously injuring several more, with a home-made flamethrower and a lance.","World War II veteran Walter Seifert attacks an elementary school in Cologne, Germany, killing at least eight children and two teachers, and seriously injuring several more, with...","June 11, 1964 CE",https://en.wikipedia.org/wiki/June_11,1964-06-11,"1964– World War II veteran Walter Seifert attacks an elementary school in Cologne, Germany, killing at least eight children and two teachers, and seriously injuring several more, with a home-made flamethrower and a lance.",Wikipedia,exact,military and conflict,Germany,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
12,CE,910,June,,,GHCD-06-12-0910-01,conflict,"Battle of Augsburg: The Hungarians defeat the East Frankish army under King Louis the Child, using the famous feigned retreat tactic of the nomadic warriors.","Battle of Augsburg: The Hungarians defeat the East Frankish army under King Louis the Child, using the famous feigned retreat tactic of the nomadic warriors.","June 12, 910 CE",https://en.wikipedia.org/wiki/June_12,0910-06-12,"910– Battle of Augsburg: The Hungarians defeat the East Frankish army under King Louis the Child, using the famous feigned retreat tactic of the nomadic warriors.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
12,CE,1429,June,,,GHCD-06-12-1429-02,conflict,"Hundred Years' War: On the second day of the Battle of Jargeau, Joan of Arc leads the French army in their capture of the city and the English commander, William de la Pole, 1st Duke of Suffolk.","Hundred Years' War: On the second day of the Battle of Jargeau, Joan of Arc leads the French army in their capture of the city and the English commander, William de la Pole, 1st...","June 12, 1429 CE",https://en.wikipedia.org/wiki/June_12,1429-06-12,"1429– Hundred Years' War: On the second day of the Battle of Jargeau, Joan of Arc leads the French army in their capture of the city and the English commander, William de la Pole, 1st Duke of Suffolk.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
12,CE,1550,June,,Europe,GHCD-06-12-1550-03,historical event,"The city of Helsinki, Finland (belonging to Sweden at the time) is founded by King Gustav I of Sweden.","The city of Helsinki, Finland (belonging to Sweden at the time) is founded by King Gustav I of Sweden.","June 12, 1550 CE",https://en.wikipedia.org/wiki/June_12,1550-06-12,"1550– The city of Helsinki, Finland (belonging to Sweden at the time) is founded by King Gustav I of Sweden.",Wikipedia,exact,general history,Finland,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
12,CE,1653,June,,,GHCD-06-12-1653-04,conflict,"First Anglo-Dutch War: The Battle of the Gabbard begins, lasting until the following day.","First Anglo-Dutch War: The Battle of the Gabbard begins, lasting until the following day.","June 12, 1653 CE",https://en.wikipedia.org/wiki/June_12,1653-06-12,"1653– First Anglo-Dutch War: The Battle of the Gabbard begins, lasting until the following day.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
