Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,City location,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,People involved,Historical entity,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
12,CE,1912,November,,Europe,GHC-NOV-12-03,Military,First Balkan War: King George I of Greece makes a triumphal entry into Thessaloniki after its liberation from 482 years of Ottoman rule.,Greek entry into Thessaloniki,12 November 1912 CE,https://en.wikipedia.org/wiki/November_12,November 12,Thessaloniki,,Wikipedia — November date page,Exact,Occupation and liberation,Greece; Turkey,Gregorian (modern date listing),Target met,George I,Kingdom of Greece; Ottoman Empire,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1912,November,,Antarctica,GHC-NOV-12-04,Exploration,The frozen bodies of Robert Scott and his men are found on the Ross Ice Shelf in Antarctica. [6],Discovery of Scott expedition remains,12 November 1912 CE,https://en.wikipedia.org/wiki/November_12,November 12,Ross Ice Shelf,,Wikipedia — November date page,Exact,Polar exploration,United Kingdom,Gregorian (modern date listing),Target met,Robert Scott,Terra Nova Expedition,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1918,November,,Europe,GHC-NOV-12-05,Political,"Dissolution of Austria-Hungary: Austria becomes a republic. [7] After the proclamation, a coup attempt by the communist Red Guard is defeated by the social-democratic Volkswehr. [8]",Austria becomes a republic,12 November 1918 CE,https://en.wikipedia.org/wiki/November_12,November 12,Vienna,,Wikipedia — November date page,Exact,Republican transition,Austria,Gregorian (modern date listing),Target met,,Republic of German-Austria; Austria-Hungary,National,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1927,November,,Europe and Asia,GHC-NOV-12-06,Political,"Leon Trotsky is expelled from the Soviet Communist Party, leaving Joseph Stalin in undisputed control of the Soviet Union.",Trotsky expelled from Soviet Communist Party,12 November 1927 CE,https://en.wikipedia.org/wiki/November_12,November 12,Moscow,,Wikipedia — November date page,Exact,Party purge,Soviet Union,Gregorian (modern date listing),Target met,Leon Trotsky; Joseph Stalin,Soviet Communist Party,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1928,November,,North America,GHC-NOV-12-07,Disaster,"SS Vestris sinks approximately 200 miles (320 km) off Hampton Roads, Virginia, killing at least 110 passengers, mostly women and children who die after the vessel is abandoned.",Sinking of SS Vestris,12 November 1928 CE,https://en.wikipedia.org/wiki/November_12,November 12,Hampton Roads,,Wikipedia — November date page,Exact,Maritime disaster,United States; United Kingdom,Gregorian (modern date listing),Target met,,SS Vestris,International,Secondary reference chronology,20,Verified against cited chronology,20,4
12,CE,1938,November,,Europe,GHC-NOV-12-08,Political,"Nazi Germany issues the Decree on the Elimination of Jews from Economic Life prohibiting Jews from selling goods and services or working in a trade, totally segregating Jews from the German economy. [12]",Nazi decree excluding Jews from the economy,12 November 1938 CE,https://en.wikipedia.org/wiki/November_12,November 12,Berlin,,Wikipedia — November date page,Exact,Antisemitic legislation,Germany,Gregorian (modern date listing),Target met,,Nazi Germany,National,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1940,November,,Africa,GHC-NOV-12-09,Military,"World War II: The Battle of Gabon ends as Free French Forces take Libreville, Gabon, and all of French Equatorial Africa from Vichy French forces.",Battle of Gabon ends,12 November 1940 CE,https://en.wikipedia.org/wiki/November_12,November 12,Libreville,,Wikipedia — November date page,Exact,World War II campaign,France; Gabon,Gregorian (modern date listing),Target met,,Free French Forces; Vichy France,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
12,CE,1942,November,,Oceania,GHC-NOV-12-10,Military,World War II: Naval Battle of Guadalcanal between Japanese and American forces begins near Guadalcanal. The battle lasts for three days and ends with an American victory.,Naval Battle of Guadalcanal begins,12 November 1942 CE,https://en.wikipedia.org/wiki/November_12,November 12,Guadalcanal,,Wikipedia — November date page,Exact,Naval battle,United States; Japan; Solomon Islands,Gregorian (modern date listing),Target met,,United States Navy; Imperial Japanese Navy,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1944,November,,Europe,GHC-NOV-12-11,Military,"World War II: The Royal Air Force sink the German battleship Tirpitz, moored off Tromsø, Norway. [14]",Sinking of Tirpitz,12 November 1944 CE,https://en.wikipedia.org/wiki/November_12,November 12,Tromsø,,Wikipedia — November date page,Exact,World War II naval attack,United Kingdom; Germany; Norway,Gregorian (modern date listing),Target met,,Royal Air Force; Kriegsmarine,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1948,November,,Asia,GHC-NOV-12-12,Political,"Aftermath of World War II: In Tokyo, the International Military Tribunal for the Far East sentences seven Japanese military and government officials, including General Hideki Tojo, to death for their roles in World War II.",Tokyo war-crimes sentences,12 November 1948 CE,https://en.wikipedia.org/wiki/November_12,November 12,Tokyo,,Wikipedia — November date page,Exact,War-crimes tribunal,Japan,Gregorian (modern date listing),Target met,Hideki Tojo,International Military Tribunal for the Far East,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1954,November,,North America,GHC-NOV-12-13,Social,Ellis Island ceases operations. [15],Ellis Island closes,12 November 1954 CE,https://en.wikipedia.org/wiki/November_12,November 12,New York City,,Wikipedia — November date page,Exact,Immigration,United States,Gregorian (modern date listing),Target met,,United States Immigration Service,National,Secondary reference chronology,20,Verified against cited chronology,20,4
12,CE,1970,November,,South Asia,GHC-NOV-12-14,Disaster,"The 1970 Bhola cyclone makes landfall on the coast of East Pakistan, becoming the deadliest tropical cyclone in history.",Bhola cyclone,12 November 1970 CE,https://en.wikipedia.org/wiki/November_12,November 12,,,Wikipedia — November date page,Exact,Tropical cyclone,Bangladesh,Gregorian (modern date listing),Target met,,,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1980,November,,Solar System,GHC-NOV-12-15,Scientific,The NASA space probe Voyager I makes its closest approach to Saturn and takes the first images of its rings.,Voyager 1 flyby of Saturn,12 November 1980 CE,https://en.wikipedia.org/wiki/November_12,November 12,,,Wikipedia — November date page,Exact,Space exploration,United States,Gregorian (modern date listing),Target met,,NASA; Voyager 1,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1981,November,,North America,GHC-NOV-12-16,Scientific,"Space Shuttle program: Mission STS-2, utilizing the Space Shuttle Columbia, marks the first time a crewed spacecraft is launched into space twice.",First crewed Space Shuttle relaunch,12 November 1981 CE,https://en.wikipedia.org/wiki/November_12,November 12,,,Wikipedia — November date page,Exact,Spaceflight,United States,Gregorian (modern date listing),Target met,,NASA; Space Shuttle Columbia,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1990,November,,East Asia,GHC-NOV-12-17,Political,"Crown Prince Akihito is formally installed as Emperor Akihito of Japan, becoming the 125th Japanese monarch.",Formal installation of Emperor Akihito,12 November 1990 CE,https://en.wikipedia.org/wiki/November_12,November 12,Tokyo,,Wikipedia — November date page,Exact,Monarchical succession,Japan,Gregorian (modern date listing),Target met,Akihito,Imperial House of Japan,National,Secondary reference chronology,20,Verified against cited chronology,20,4
12,CE,1990,November,,Europe,GHC-NOV-12-18,Scientific,Tim Berners-Lee publishes a formal proposal for the World Wide Web.,World Wide Web proposal published,12 November 1990 CE,https://en.wikipedia.org/wiki/November_12,November 12,Geneva,,Wikipedia — November date page,Exact,Information technology,United Kingdom,Gregorian (modern date listing),Target met,Tim Berners-Lee,CERN; World Wide Web,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1991,November,,Southeast Asia,GHC-NOV-12-19,Political,"Santa Cruz massacre: The Indonesian Army open fire on a crowd of student protesters in Dili, East Timor.",Santa Cruz massacre,12 November 1991 CE,https://en.wikipedia.org/wiki/November_12,November 12,Dili,,Wikipedia — November date page,Exact,Civil-rights violence,Indonesia; Timor-Leste,Gregorian (modern date listing),Target met,,Indonesian Army,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
12,CE,1999,November,,Europe and West Asia,GHC-NOV-12-20,Disaster,"The 7.2 M w Düzce earthquake shakes northwestern Turkey with a maximum Mercalli intensity of IX (Violent). At least 845 people are killed and almost 5,000 are injured.",Düzce earthquake,12 November 1999 CE,https://en.wikipedia.org/wiki/November_12,November 12,Düzce,,Wikipedia — November date page,Exact,Earthquake,Turkey,Gregorian (modern date listing),Target met,,,National,Secondary reference chronology,20,Verified against cited chronology,20,4
13,CE,1002,November,,Europe,GHC-NOV-13-01,Political,"English king Æthelred II orders the killing of all Danes in England, known today as the St. Brice's Day massacre. [1]",St. Brice’s Day massacre,13 November 1002 CE,https://en.wikipedia.org/wiki/November_13,November 13,,,Wikipedia — November date page,Exact,Ethnic violence,United Kingdom,Gregorian (modern date listing),Below target,Æthelred II,Kingdom of England,National,Secondary reference chronology,20,Verified against cited chronology,19,4
13,CE,1775,November,,North America,GHC-NOV-13-02,Military,American Revolutionary War: Patriot revolutionary forces under Gen. Richard Montgomery occupy Montreal.,Patriot occupation of Montreal,13 November 1775 CE,https://en.wikipedia.org/wiki/November_13,November 13,Montreal,,Wikipedia — November date page,Exact,American Revolution,Canada; United States,Gregorian (modern date listing),Below target,Richard Montgomery,Continental Army,Regional,Secondary reference chronology,20,Verified against cited chronology,19,4
13,CE,1833,November,,North America,GHC-NOV-13-03,Scientific,Great Meteor Storm of 1833. [7],Great Meteor Storm,13 November 1833 CE,https://en.wikipedia.org/wiki/November_13,November 13,,,Wikipedia — November date page,Exact,Astronomy,United States; Canada,Gregorian (modern date listing),Below target,,,Regional,Secondary reference chronology,20,Verified against cited chronology,19,5
13,CE,1851,November,,North America,GHC-NOV-13-04,Exploration,"The Denny Party lands at Alki Point, before moving to the other side of Elliott Bay to what would become Seattle.",Founding of Seattle settlement,13 November 1851 CE,https://en.wikipedia.org/wiki/November_13,November 13,Seattle,,Wikipedia — November date page,Exact,Settlement,United States,Gregorian (modern date listing),Below target,Denny Party,Denny Party,National,Secondary reference chronology,20,Verified against cited chronology,19,3
13,CE,1914,November,,Africa,GHC-NOV-13-05,Military,Zaian War: Berber tribesmen inflict the heaviest defeat of French forces in Morocco at the Battle of El Herri.,Battle of El Herri,13 November 1914 CE,https://en.wikipedia.org/wiki/November_13,November 13,El Herri,,Wikipedia — November date page,Exact,Colonial war,Morocco; France,Gregorian (modern date listing),Below target,,Zaian Confederation; French Third Republic,Regional,Secondary reference chronology,20,Verified against cited chronology,19,4
13,CE,1918,November,,Middle East,GHC-NOV-13-06,Military,"World War I: Allied troops occupy Constantinople, the capital of the Ottoman Empire.",Allied occupation of Constantinople,13 November 1918 CE,https://en.wikipedia.org/wiki/November_13,November 13,Constantinople,,Wikipedia — November date page,Exact,Occupation,Turkey; United Kingdom; France; Italy,Gregorian (modern date listing),Below target,,Allied powers; Ottoman Empire,Regional,Secondary reference chronology,20,Verified against cited chronology,19,5
