Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
6,CE,1240,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-6-15,Conflict / political violence,"On 6 December 1240 CE, Mongol invasion of Rus': Kyiv, defended by Voivode Dmytro, falls to the Mongols under Batu Khan.","Mongol invasion of Rus': Kyiv, defended by Voivode Dmytro, falls to the Mongols under Batu Khan.",6 December 1240 CE,https://en.wikipedia.org/wiki/December_6,December 6,Not stated in source,Wikipedia — December 6,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
6,CE,1745,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-6-16,Conflict / political violence,"On 6 December 1745 CE, Charles Edward Stuart's army begins retreat during the second Jacobite Rising.",Charles Edward Stuart's army begins retreat during the second Jacobite Rising.,6 December 1745 CE,https://en.wikipedia.org/wiki/December_6,December 6,Not stated in source,Wikipedia — December 6,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
6,CE,1865,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-6-17,Political change,"On 6 December 1865 CE, Georgia ratifies the 13th Amendment to the U.S. Constitution.",Georgia ratifies the 13th Amendment to the U.S. Constitution.,6 December 1865 CE,https://en.wikipedia.org/wiki/December_6,December 6,Not stated in source,Wikipedia — December 6,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
6,CE,1916,December,Date page uses modern date presentation; original calendar date is not stated.,Global / transnational,GHC-DEC-6-18,Conflict / political violence,"On 6 December 1916 CE, World War I: The Central Powers capture Bucharest.",World War I: The Central Powers capture Bucharest.,6 December 1916 CE,https://en.wikipedia.org/wiki/December_6,December 6,Not stated in source,Wikipedia — December 6,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
6,CE,1971,December,Date page uses modern date presentation; original calendar date is not stated.,Asia,GHC-DEC-6-19,Conflict / political violence,"On 6 December 1971 CE, Pakistan severs diplomatic relations with India, initiating the Indo-Pakistani War of 1971.","Pakistan severs diplomatic relations with India, initiating the Indo-Pakistani War of 1971.",6 December 1971 CE,https://en.wikipedia.org/wiki/December_6,December 6,Not stated in source,Wikipedia — December 6,Exact date as listed,Military and conflict,India,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
6,CE,1978,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-6-20,Political change,"On 6 December 1978 CE, Spain ratifies the Spanish Constitution of 1978 in a referendum.",Spain ratifies the Spanish Constitution of 1978 in a referendum.,6 December 1978 CE,https://en.wikipedia.org/wiki/December_6,December 6,Not stated in source,Wikipedia — December 6,Exact date as listed,Politics and governance,Spain,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
7,CE,1787,December,Date page uses modern date presentation; original calendar date is not stated.,North America,GHC-DEC-7-01,Conflict / political violence,"On 7 December 1787 CE, Delaware becomes the first state to ratify the United States Constitution.",Delaware becomes the first state to ratify the United States Constitution.,7 December 1787 CE,https://en.wikipedia.org/wiki/December_7,December 7,Not stated in source,Wikipedia — December 7,Exact date as listed,Military and conflict,United States,Calendar system not specified by source,Target met,International / transnational,Secondary reference source,20,Verified against cited date-page entry,20,100
7,CE,1949,December,Date page uses modern date presentation; original calendar date is not stated.,Asia,GHC-DEC-7-02,Conflict / political violence,"On 7 December 1949 CE, Chinese Civil War: The Government of the Republic of China moves from Nanjing to Taipei, Taiwan.","Chinese Civil War: The Government of the Republic of China moves from Nanjing to Taipei, Taiwan.",7 December 1949 CE,https://en.wikipedia.org/wiki/December_7,December 7,Not stated in source,Wikipedia — December 7,Exact date as listed,Military and conflict,China,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,80
7,CE,1944,December,Date page uses modern date presentation; original calendar date is not stated.,Asia,GHC-DEC-7-03,Disaster,"On 7 December 1944 CE, An earthquake along the coast of Wakayama Prefecture in Japan causes a tsunami which kills 1,223 people.","An earthquake along the coast of Wakayama Prefecture in Japan causes a tsunami which kills 1,223 people.",7 December 1944 CE,https://en.wikipedia.org/wiki/December_7,December 7,Not stated in source,Wikipedia — December 7,Exact date as listed,Disaster and accident,Japan,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,77
7,CE,1904,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-7-04,Conflict / political violence,"On 7 December 1904 CE, Comparative fuel trials begin between warships HMS Spiteful and HMS Peterel: Spiteful was the first warship powered solely by fuel oil, and the trials led to the obsolescence of coal in ships of the Royal Navy.","Comparative fuel trials begin between warships HMS Spiteful and HMS Peterel: Spiteful was the first warship powered solely by fuel oil, and the trials led to the obsolescence of coal in ships of the Royal Navy.",7 December 1904 CE,https://en.wikipedia.org/wiki/December_7,December 7,Not stated in source,Wikipedia — December 7,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,73
7,CE,1987,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-7-05,Disaster,"On 7 December 1987 CE, Pacific Southwest Airlines Flight 1771, a British Aerospace 146-200A, crashes near Paso Robles, California, killing all 43 on board, after a disgruntled passenger shoots his ex-boss traveling on the flight, then shoots both pilots and steers the plane into the ground.","Pacific Southwest Airlines Flight 1771, a British Aerospace 146-200A, crashes near Paso Robles, California, killing all 43 on board, after a disgruntled passenger shoots his ex-boss traveling on the flight, then shoots both pilots and steers the plane into the ground.",7 December 1987 CE,https://en.wikipedia.org/wiki/December_7,December 7,Not stated in source,Wikipedia — December 7,Exact date as listed,Disaster and accident,United Kingdom,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,72
7,CE,1995,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-7-06,Science / technology,"On 7 December 1995 CE, The Galileo spacecraft arrives at Jupiter, a little more than six years after it was launched by Space Shuttle Atlantis during Mission STS-34.","The Galileo spacecraft arrives at Jupiter, a little more than six years after it was launched by Space Shuttle Atlantis during Mission STS-34.",7 December 1995 CE,https://en.wikipedia.org/wiki/December_7,December 7,Not stated in source,Wikipedia — December 7,Exact date as listed,Science and technology,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,71
